Rainfall,RainTomorrow,Temp_avg,Pressure_avg,Humidity_avg,WindSpeed_avg
0.2,No,13.475000000000001,1026.75,52.0,10.333333333333334
0.2,No,17.775,1018.1,38.5,30.333333333333332
0.4,No,12.65,1021.35,80.5,23.333333333333332
0.2,No,12.1,1021.75,56.0,30.666666666666668
0.2,No,12.125,1023.65,69.0,18.666666666666668
0.2,No,10.9,1020.6,66.0,28.666666666666668
0.6,No,11.125,1016.6500000000001,66.0,33.0
0.8,No,13.925,1032.6,57.5,19.333333333333332
0.6,No,18.075,1025.6,47.0,22.333333333333332
0.4,No,10.975,1031.75,84.5,11.0
0.4,Yes,18.975,1009.3499999999999,68.0,34.0
0.6,No,24.975,1013.75,43.0,23.333333333333332
0.4,No,19.375,1012.15,71.5,28.0
0.4,No,13.875,1023.45,56.0,25.333333333333332
1.0,No,23.0,1007.45,60.5,19.0
0.4,No,18.225,1023.2,37.0,22.333333333333332
0.6,Yes,11.1,1011.45,89.0,13.666666666666666
0.2,No,12.0,1027.25,49.0,20.333333333333332
0.4,Yes,16.525,1004.6500000000001,72.5,17.666666666666668
0.4,No,16.6,1021.3499999999999,72.5,15.666666666666666
0.2,No,14.600000000000001,1026.4499999999998,59.0,17.333333333333332
0.6,No,14.025,1023.2,69.0,10.333333333333334
0.6,No,16.75,1014.25,69.5,17.333333333333332
0.6,No,11.7,1031.7,83.0,13.333333333333334
0.2,No,16.275,1020.5999999999999,43.0,17.666666666666668
0.6,No,13.375,1020.45,48.5,25.666666666666668
0.4,Yes,12.450000000000001,1022.55,84.5,14.666666666666666
0.2,No,12.725,1024.9,55.0,14.666666666666666
0.2,No,14.95,1017.2,80.5,26.0
0.6,No,19.258333333333333,1018.2,77.5,25.0
0.2,No,16.425,1025.5,58.5,25.333333333333332
1.0,Yes,24.300000000000004,1004.15,59.0,16.666666666666668
0.2,No,15.85,1024.0,60.5,26.666666666666668
0.2,No,15.075,1012.2,75.5,18.333333333333332
0.6,No,17.268749999999997,1014.6500000000001,83.0,18.333333333333332
0.4,No,19.275,1011.95,67.0,31.666666666666668
0.4,No,16.693749999999998,1021.4000000000001,71.0,26.0
0.2,No,12.925,1027.2,71.5,18.0
0.4,Yes,16.333333333333332,1011.65,75.0,25.0
0.8,No,16.75,1015.5999999999999,74.0,26.0
0.4,No,15.55,1019.05,67.0,29.666666666666668
0.4,No,15.925,1019.65,63.0,17.333333333333332
1.0,No,13.85,1026.9,84.5,20.666666666666668
0.2,No,19.3,1020.25,70.0,24.0
0.8,No,17.625,1016.55,70.0,27.0
0.8,Yes,13.7,1019.8,57.5,21.0
0.4,No,16.325,1024.7,64.0,16.333333333333332
0.4,Yes,15.8,1017.6500000000001,88.0,33.666666666666664
0.4,Yes,18.225,1011.4000000000001,83.5,22.333333333333332
0.2,Yes,21.75,1013.05,75.0,23.333333333333332
0.6,No,12.425,1029.5,56.5,24.0
0.2,Yes,14.3125,1013.75,67.0,19.666666666666668
0.2,No,19.170833333333334,1015.3499999999999,78.5,24.333333333333332
0.8,No,16.95,1021.3000000000001,66.5,25.333333333333332
0.6,No,18.75,1007.4000000000001,46.5,29.333333333333332
0.2,No,18.35,1013.8,41.5,38.666666666666664
0.2,Yes,17.5,1014.5,60.5,31.333333333333332
0.6,No,11.9,1024.5500000000002,74.0,19.666666666666668
0.2,Yes,7.225,1025.85,85.5,13.0
0.2,No,25.725,1015.7,55.5,20.666666666666668
0.2,Yes,8.825,1003.1500000000001,90.5,19.0
0.4,No,11.625,1012.85,71.5,25.333333333333332
0.4,No,23.625,1009.2,52.5,20.333333333333332
1.0,No,8.65,1010.35,80.0,20.333333333333332
0.2,No,6.025,1019.2,77.0,19.0
0.6,No,9.65,1020.7,79.5,14.0
0.8,No,30.200000000000003,1007.75,32.5,31.0
0.2,Yes,12.174999999999999,1020.25,85.0,23.333333333333332
0.6,Yes,10.175,1010.5999999999999,71.0,20.333333333333332
0.4,No,9.175,1034.15,91.0,11.666666666666666
0.2,No,8.825,1002.95,75.5,34.666666666666664
1.0,No,12.025,1014.35,60.0,35.666666666666664
0.8,Yes,13.425,1009.3,80.5,14.666666666666666
0.2,Yes,8.825,1015.1500000000001,76.0,10.0
0.8,No,11.425,1013.85,81.5,22.333333333333332
0.2,Yes,6.324999999999999,1019.6,87.0,10.0
0.4,No,27.075000000000003,1009.95,48.0,28.666666666666668
0.2,No,15.175,1020.3,85.5,9.0
0.8,Yes,13.075,1008.95,67.0,46.666666666666664
0.2,No,11.224999999999998,1019.95,56.0,17.333333333333332
0.2,No,6.7,1023.05,76.5,11.666666666666666
0.2,No,6.275,1019.1,84.0,16.0
0.2,No,18.325,1006.15,66.5,34.666666666666664
0.2,No,10.175,1021.75,62.0,23.0
0.4,No,14.950000000000001,1007.9000000000001,50.0,32.333333333333336
0.2,No,11.825,1020.4,68.5,10.0
0.4,Yes,21.35,1011.75,30.5,25.333333333333332
1.0,No,26.200000000000003,1013.05,47.0,16.666666666666668
0.4,No,20.575000000000003,1018.8499999999999,64.5,14.333333333333334
0.2,No,27.400000000000002,1008.45,55.5,21.0
0.8,Yes,17.450000000000003,1017.8,70.0,19.666666666666668
0.2,Yes,26.5,1004.25,75.5,21.333333333333332
0.8,No,20.974999999999998,1015.45,61.5,25.0
0.8,No,22.3,1004.8499999999999,64.0,16.0
0.4,No,15.150000000000002,1019.5,43.0,41.0
0.2,No,25.924999999999997,1018.95,64.5,14.333333333333334
0.2,No,25.75,1018.8499999999999,79.0,14.333333333333334
0.4,No,18.725,1027.85,69.0,17.333333333333332
0.4,No,24.475,1007.35,68.5,13.0
0.2,No,21.35,1020.6500000000001,73.0,15.333333333333334
0.2,No,16.975,1017.4000000000001,48.5,25.0
0.2,Yes,23.775,1016.8,76.5,13.666666666666666
0.2,No,23.025,1015.35,68.0,18.0
0.2,Yes,13.975000000000001,1030.2,85.5,11.666666666666666
0.4,No,23.575,1014.75,78.5,18.666666666666668
0.2,No,21.299999999999997,1004.65,46.5,31.0
0.2,No,14.549999999999999,1028.5500000000002,76.0,13.666666666666666
0.2,No,18.95,1011.75,36.0,31.666666666666668
1.0,No,13.55,1032.1999999999998,69.0,12.333333333333334
0.2,No,15.075,1027.5,82.5,6.333333333333333
0.2,No,14.274999999999999,1025.35,55.5,30.0
0.4,Yes,8.799999999999999,999.5999999999999,80.5,39.666666666666664
0.4,No,9.274999999999999,1023.45,97.5,30.666666666666668
0.8,No,7.199999999999999,1030.5,87.5,9.333333333333334
0.2,Yes,6.374999999999999,1019.45,96.5,19.333333333333332
0.2,Yes,9.0,1011.55,98.5,40.666666666666664
1.0,No,8.55,1013.65,89.5,36.333333333333336
0.6,Yes,7.85,1001.25,99.5,28.333333333333332
1.0,No,7.675,1024.25,83.0,37.666666666666664
1.0,No,16.224999999999998,1011.95,77.5,25.666666666666668
0.2,No,9.125,1023.3499999999999,92.5,36.333333333333336
0.8,Yes,7.975,1006.9,94.0,26.666666666666668
0.2,Yes,4.7,1028.5500000000002,100.0,17.333333333333332
0.2,Yes,8.525,1021.45,70.5,33.0
0.2,No,16.6,1021.0,52.5,20.333333333333332
0.2,No,9.575,1010.5,80.0,30.333333333333332
0.2,No,14.075000000000001,1022.45,62.0,30.666666666666668
0.2,Yes,5.9,997.65,92.0,28.333333333333332
0.2,Yes,6.25,1012.95,99.0,31.666666666666668
0.2,No,11.5,1022.9,66.5,20.0
1.0,No,9.75,1019.9,76.5,16.666666666666668
0.4,No,17.5,1026.55,54.0,26.0
0.8,No,7.700000000000001,1024.25,90.0,29.0
0.2,No,15.424999999999999,1019.9,65.0,34.0
0.4,Yes,7.175000000000001,999.6,100.0,33.0
0.2,No,12.899999999999999,1020.0,87.5,37.0
0.2,No,21.075000000000003,1007.0,67.0,30.333333333333332
0.8,No,7.8999999999999995,1017.4,81.0,19.333333333333332
0.2,No,11.05,1014.15,73.5,21.666666666666668
0.2,Yes,7.0,1016.65,92.0,28.666666666666668
0.2,Yes,21.225,1019.55,65.0,30.333333333333332
0.4,Yes,14.875,1006.95,95.0,23.0
1.0,No,8.925,1020.2,98.5,34.666666666666664
0.2,Yes,9.5,1015.25,91.0,34.0
0.2,No,17.975,1026.1,58.5,24.666666666666668
0.2,No,12.924999999999999,1027.0,62.5,18.666666666666668
1.0,No,7.175,1033.1,77.0,13.333333333333334
0.4,Yes,10.3,1011.1,59.0,21.666666666666668
0.2,Yes,17.35,1006.7,51.0,33.666666666666664
0.2,No,16.325,1010.45,46.5,30.333333333333332
0.6,No,15.924999999999999,1010.45,41.5,27.0
0.2,No,8.100000000000001,1026.75,72.5,18.333333333333332
0.2,Yes,12.525,1018.3499999999999,59.5,22.666666666666668
0.2,No,12.424999999999999,1013.5,80.5,27.0
0.2,No,27.775,1008.55,21.0,34.0
0.2,No,7.65,1022.6,75.5,19.0
0.2,No,7.700000000000001,1019.25,83.0,21.0
0.2,No,13.725000000000001,1020.25,85.5,9.0
0.2,No,3.825,1017.1,80.0,11.0
0.2,No,8.375,1022.05,72.0,29.0
0.4,No,13.4,1020.55,83.5,11.0
0.6,Yes,10.325,1016.0999999999999,81.0,25.333333333333332
0.2,No,8.325,1017.65,72.5,24.333333333333332
0.2,No,12.15,1036.1999999999998,58.0,10.0
0.8,No,15.05,1015.4,74.0,15.333333333333334
0.2,No,8.65,1031.1999999999998,71.0,10.0
0.2,No,5.1,1028.4,88.5,13.0
0.4,Yes,3.775,1019.15,75.0,19.666666666666668
1.0,No,9.475000000000001,1025.05,67.5,17.333333333333332
0.2,No,9.425,1023.85,62.0,10.333333333333334
0.2,No,22.224999999999998,1013.4,51.5,10.666666666666666
1.0,No,29.950000000000003,1004.2,56.0,18.0
0.4,No,19.625,1030.3000000000002,48.0,16.666666666666668
0.2,No,19.724999999999998,1017.5,44.5,14.0
0.4,No,18.975,1017.15,59.5,10.0
0.2,No,22.85,1019.1500000000001,55.0,13.666666666666666
0.2,No,27.775,1008.95,57.0,14.333333333333334
0.2,Yes,18.174999999999997,1026.55,80.5,16.0
1.0,Yes,23.25,1009.8499999999999,80.5,10.666666666666666
0.2,No,17.0,1025.25,77.5,10.666666666666666
1.0,No,21.299999999999997,1016.75,66.5,15.0
0.4,No,25.425,1015.5,61.0,18.333333333333332
0.2,No,19.15,1027.15,57.5,13.666666666666666
0.6,Yes,17.425,1018.45,77.5,7.0
0.2,No,23.775,1014.75,75.0,13.0
0.2,No,25.975,1013.35,57.0,12.333333333333334
0.4,No,25.0,1019.0999999999999,76.0,10.0
0.2,Yes,23.049999999999997,1016.5,75.5,17.0
0.2,Yes,22.0,1021.6500000000001,62.0,9.333333333333334
0.2,No,21.400000000000002,1013.75,61.0,14.666666666666666
0.2,No,22.5,1017.25,62.0,8.333333333333334
0.2,No,18.174999999999997,1027.2,58.5,16.333333333333332
0.6,No,22.05,1017.7,55.5,19.666666666666668
0.2,No,26.549999999999997,1020.05,50.0,23.333333333333332
0.4,No,25.9,1013.75,60.0,11.666666666666666
0.6,Yes,26.725,1012.15,60.0,17.333333333333332
0.4,No,24.225,1014.65,53.5,20.666666666666668
0.4,Yes,22.6,1011.75,88.0,21.333333333333332
0.4,No,24.0,1015.1,79.5,26.0
0.4,Yes,27.025,1011.55,67.5,22.666666666666668
0.6,No,22.525,1016.05,57.5,20.333333333333332
0.2,No,28.65,1008.5,70.0,20.0
1.0,Yes,28.075,1005.85,74.5,23.0
0.2,No,26.924999999999997,1007.9,67.0,20.333333333333332
0.2,No,20.25,1015.25,79.5,21.666666666666668
0.8,Yes,28.575,1010.65,68.5,31.0
0.6,Yes,23.025000000000002,1017.6,81.0,28.333333333333332
0.4,No,25.775,1016.3,53.5,32.666666666666664
0.6,Yes,29.25,1006.55,73.0,17.333333333333332
0.4,No,21.05,1018.55,68.5,39.333333333333336
0.4,No,25.5,1016.1,69.5,23.333333333333332
1.0,Yes,26.075000000000003,1014.3,73.0,23.333333333333332
0.4,No,24.525,1016.4,75.0,27.0
0.8,Yes,26.925,1011.75,60.0,23.666666666666668
0.6,No,7.05,1022.3,57.0,13.666666666666666
0.6,No,15.25,1022.4,51.5,20.0
1.0,No,7.95,1020.95,69.0,9.333333333333334
0.2,No,6.75,1027.9499999999998,72.0,21.666666666666668
1.0,No,9.55,1019.4000000000001,58.0,14.0
0.2,Yes,18.325000000000003,1031.2,61.0,23.0
0.4,No,3.125,1013.7,80.0,34.666666666666664
0.2,No,11.175,1023.25,61.5,18.666666666666668
0.2,No,6.825,1024.3,78.0,12.333333333333334
0.6,No,17.439285714285713,1007.2,54.0,24.666666666666668
0.2,No,7.3,1013.75,75.0,11.0
1.0,Yes,20.975,1015.1,59.5,25.333333333333332
0.4,No,6.65,1021.4,54.5,16.0
0.4,No,21.425,1010.45,52.0,19.0
0.2,No,20.35,1019.45,40.0,29.666666666666668
0.2,Yes,8.625,1012.75,74.5,16.0
0.2,No,6.65,1028.8,71.0,10.666666666666666
0.2,No,15.0,1015.65,48.0,20.333333333333332
0.2,No,15.600000000000001,1018.4,69.0,14.0
0.2,No,13.200000000000001,1017.8,50.5,28.333333333333332
0.2,No,10.225,1022.8499999999999,60.5,21.0
0.2,No,13.95,1010.9000000000001,43.5,27.0
0.2,No,32.35,1008.0,35.5,30.0
0.2,Yes,28.250000000000004,1013.85,42.5,20.333333333333332
0.2,Yes,29.199999999999996,1012.6,33.5,31.333333333333332
0.2,No,19.7,1005.2,30.0,34.666666666666664
0.4,Yes,20.475,1009.7,69.5,12.333333333333334
0.4,No,24.1,1009.8499999999999,57.0,19.333333333333332
0.2,No,9.950000000000001,1026.7,57.0,16.0
0.2,No,19.775,1009.1,82.0,35.0
0.2,No,18.4,1018.4000000000001,22.5,27.333333333333332
0.2,No,22.175,1009.1,49.0,22.333333333333332
0.4,Yes,14.275,1014.55,92.5,19.666666666666668
0.8,No,13.0,1021.25,54.0,24.0
0.8,Yes,10.4,1015.8,84.0,14.0
0.2,No,6.85,1032.45,93.0,13.0
0.6,No,24.025,1010.6,38.5,22.666666666666668
0.4,No,24.525,1020.55,76.5,22.666666666666668
0.4,Yes,22.475,1018.3,49.0,31.0
1.0,Yes,22.925,1019.75,76.5,23.0
0.6,Yes,20.475,1018.25,72.0,15.333333333333334
0.4,No,19.625,1018.4000000000001,58.5,24.333333333333332
0.2,No,25.174999999999997,1018.37,65.5,23.0
1.0,Yes,21.85,1012.25,86.0,25.666666666666668
0.2,No,22.549999999999997,1018.5,57.5,30.666666666666668
1.0,Yes,13.875,1029.0,75.0,31.0
0.2,No,18.0,1025.2,59.5,19.333333333333332
0.4,Yes,16.3,1022.9,87.5,30.666666666666668
1.0,Yes,20.5,1029.5,63.5,25.0
0.2,Yes,24.4,1012.5,75.5,32.333333333333336
0.4,No,17.675,1023.45,62.5,43.333333333333336
0.4,Yes,23.4,1018.7,78.5,17.333333333333332
0.2,No,16.549999999999997,1023.3499999999999,53.0,26.666666666666668
0.4,No,11.625,1014.8,90.0,15.666666666666666
0.4,No,10.35,1025.45,88.5,13.0
0.2,No,13.05,1031.15,78.5,19.0
0.8,No,15.849999999999998,1020.75,84.5,19.0
0.2,No,13.75,1022.25,96.0,11.666666666666666
0.4,No,11.425,1022.25,88.5,13.666666666666666
0.2,Yes,16.700000000000003,1010.8,92.5,26.0
0.2,No,8.225,1020.5,86.5,18.0
0.2,No,17.975,1011.9000000000001,83.0,19.666666666666668
0.6,Yes,14.524999999999999,1013.4000000000001,81.0,21.666666666666668
0.4,Yes,8.45,1014.9000000000001,99.5,17.333333333333332
0.2,No,11.375,1027.35,86.5,16.666666666666668
0.2,Yes,10.025,1015.8,76.5,32.0
0.2,No,14.174999999999999,1026.1999999999998,75.5,23.333333333333332
0.6,Yes,13.6,1013.25,72.5,31.333333333333332
0.4,No,14.8,1021.6,74.5,21.666666666666668
0.2,No,17.375,1023.0,61.0,17.333333333333332
0.8,No,16.424999999999997,1015.0,73.0,22.333333333333332
0.4,No,15.225,1017.9000000000001,62.0,24.0
0.6,No,16.575,1015.25,82.0,27.333333333333332
0.2,No,13.15,1021.1,65.5,26.333333333333332
0.8,No,11.325,1021.15,89.0,24.0
0.2,No,13.799999999999999,1023.9,86.0,13.0
0.8,No,13.75,1021.45,82.0,18.333333333333332
0.2,No,11.799999999999999,1017.45,74.5,14.0
0.4,Yes,12.075000000000001,1021.6500000000001,96.5,20.333333333333332
0.6,No,12.375,1021.8,83.0,30.0
0.2,No,20.35,1017.25,28.0,31.666666666666668
0.2,No,11.025,1022.45,86.0,12.333333333333334
0.2,No,12.15,1026.85,87.5,13.666666666666666
0.4,No,23.65,1010.85,53.0,20.666666666666668
0.4,No,15.5,1023.8,62.5,20.333333333333332
0.6,Yes,17.424999999999997,998.3,72.0,36.333333333333336
0.2,No,10.325,1023.85,83.0,15.0
0.2,Yes,9.5,1003.15,100.0,10.333333333333334
0.6,No,13.325,1029.7,63.0,19.0
0.4,No,13.75,995.7,85.5,23.333333333333332
1.0,No,13.5,1021.05,67.5,24.666666666666668
0.2,Yes,9.275,1013.25,99.0,13.0
0.8,No,13.425,1029.5,90.5,16.666666666666668
0.2,No,11.75,1019.75,67.5,16.333333333333332
0.2,No,21.200000000000003,1012.55,54.5,14.333333333333334
0.2,Yes,12.649999999999999,1017.3,88.0,20.333333333333332
0.2,Yes,10.525000000000002,1017.0,88.5,32.333333333333336
0.2,No,14.649999999999999,1018.0,67.0,14.333333333333334
0.8,Yes,11.725,1015.75,97.0,20.333333333333332
0.2,No,15.175,1015.8499999999999,79.0,18.666666666666668
0.2,Yes,12.4,1014.45,72.5,31.333333333333332
0.2,Yes,10.375,1022.75,96.5,30.0
0.8,No,28.775,1009.05,66.0,14.666666666666666
0.2,No,28.975,1008.0,70.5,20.333333333333332
0.6,Yes,29.85,1009.75,65.5,21.333333333333332
0.6,Yes,28.400000000000002,1009.4,87.5,29.0
0.2,No,29.45,1008.7,68.5,18.333333333333332
0.2,No,30.9,1009.05,53.5,22.666666666666668
0.6,No,29.625,1007.4,61.5,16.666666666666668
0.8,No,30.7,1010.15,57.5,19.0
0.2,No,17.425,1020.75,56.5,17.333333333333332
0.6,No,26.775,1008.25,72.5,32.666666666666664
0.4,Yes,26.85,1002.75,95.5,23.333333333333332
0.4,No,22.075,1022.5,65.0,39.333333333333336
0.4,No,23.8,1017.2,57.5,37.666666666666664
0.8,No,25.95,1018.8,62.0,39.333333333333336
0.4,Yes,20.125,1017.7,68.5,32.333333333333336
0.2,No,24.225,1018.3,71.0,26.333333333333332
1.0,No,25.6,1018.5999999999999,72.5,32.0
0.2,No,18.025,1018.25,61.5,26.0
1.0,No,12.8,1024.5,56.0,18.333333333333332
0.2,Yes,15.899999999999999,1004.2,42.0,32.666666666666664
0.2,Yes,10.149999999999999,1009.6500000000001,61.0,21.666666666666668
0.2,No,9.325,1011.9000000000001,54.0,31.666666666666668
0.2,No,7.050000000000001,1022.95,74.0,20.666666666666668
0.2,No,6.825,1003.95,59.5,27.0
0.2,Yes,10.350000000000001,1019.45,56.0,26.666666666666668
0.6,No,18.075,1007.7,86.0,23.666666666666668
0.2,No,12.35,1000.05,66.5,20.333333333333332
0.4,Yes,10.2,1025.05,74.5,25.333333333333332
0.4,No,7.6,1024.2,56.5,17.333333333333332
0.2,Yes,17.549999999999997,998.85,49.0,40.0
0.2,No,10.775,1012.9000000000001,64.0,28.333333333333332
0.6,Yes,12.25,1006.3,60.0,30.333333333333332
0.8,No,8.575,1015.1,73.5,26.666666666666668
0.2,No,15.100000000000001,1021.9499999999999,59.0,24.0
0.2,No,14.399999999999999,1015.55,47.5,28.666666666666668
0.2,No,11.15,1013.5,47.0,25.333333333333332
0.2,Yes,7.975,999.75,50.0,36.0
0.4,No,13.774999999999999,1017.3499999999999,62.0,23.333333333333332
0.2,No,16.75,1001.05,45.5,42.0
0.4,No,11.825,1011.55,46.5,32.0
0.4,Yes,9.85,1022.0,67.0,14.0
0.2,No,11.65,1020.0,46.0,26.666666666666668
0.2,No,11.625,1015.3,51.5,18.0
0.8,No,19.275,1011.8,60.0,27.333333333333332
1.0,No,15.15,995.3499999999999,50.5,20.333333333333332
0.2,No,15.95,1016.2,53.5,23.333333333333332
0.8,No,15.65,1026.15,73.0,19.666666666666668
0.6,Yes,15.274999999999999,1019.1500000000001,90.0,14.0
0.4,No,9.025,1035.75,66.5,23.666666666666668
0.6,No,19.224999999999998,1001.05,32.0,33.333333333333336
0.2,No,9.799999999999999,1032.0,63.0,18.0
0.6,No,13.825,1021.1,61.0,28.0
0.2,Yes,17.35,1002.0,58.0,27.0
0.4,No,11.4,1024.65,63.5,21.666666666666668
0.4,Yes,30.224999999999998,1005.0,69.0,21.333333333333332
0.1,No,32.65,1006.2,72.0,22.666666666666668
0.8,No,31.5125,1007.5,60.0,29.333333333333332
0.1,No,23.65,1012.9,47.5,25.333333333333332
0.2,No,12.275,1017.2,71.0,26.0
0.8,Yes,14.7,1016.1800000000001,64.5,18.333333333333332
0.2,No,20.05,1007.3,42.0,28.333333333333332
0.6,No,17.325,1015.0999999999999,51.0,18.333333333333332
0.5,Yes,15.55,1010.8,78.0,8.666666666666666
0.8,No,16.125,1018.9,43.0,22.0
1.0,Yes,13.024999999999999,1013.4000000000001,72.0,18.666666666666668
0.6,Yes,17.025000000000002,1015.2,72.5,13.666666666666666
0.5,No,7.6000000000000005,1018.95,61.0,12.333333333333334
0.4,Yes,13.375,1019.55,81.0,19.0
0.2,No,7.450000000000001,1040.05,84.0,6.333333333333333
0.4,No,15.925,1005.95,71.5,26.666666666666668
0.2,No,16.375,1011.0,64.0,28.0
0.1,Yes,13.075,1001.1666666666666,84.5,36.666666666666664
0.2,No,14.9,1018.9000000000001,47.5,37.666666666666664
0.4,No,15.6,1017.05,54.0,19.666666666666668
0.2,No,12.725,1008.45,63.5,17.666666666666668
0.2,No,13.95,1023.25,59.0,16.666666666666668
0.2,Yes,19.05,1007.8,69.5,25.333333333333332
0.2,No,16.35,1024.0,72.5,21.666666666666668
0.2,No,16.3,1017.45,46.0,34.333333333333336
0.4,No,15.0,1018.2,66.5,40.666666666666664
0.2,No,11.3,1031.9,68.5,14.0
0.4,No,12.875,1034.8000000000002,53.5,9.333333333333334
0.4,Yes,11.475000000000001,1022.7,64.5,27.666666666666668
0.6,Yes,12.700000000000001,1000.25,67.0,38.666666666666664
0.6,No,13.625,1014.75,68.5,12.0
0.8,No,18.9,1022.9,62.0,16.333333333333332
0.2,No,7.225,1019.25,71.5,23.0
0.2,Yes,14.475000000000001,1010.8,66.0,34.0
0.2,No,16.475,1022.35,81.0,15.333333333333334
0.2,No,12.525000000000002,1024.65,71.0,25.666666666666668
0.4,No,13.475,1023.3499999999999,56.5,27.333333333333332
0.2,No,14.075000000000001,1022.75,66.0,29.666666666666668
0.4,No,10.25,1027.8,76.0,21.666666666666668
0.2,No,15.125,1029.0,55.5,32.333333333333336
0.6,No,21.675,1009.6500000000001,55.0,18.666666666666668
0.2,Yes,18.525,1009.15,83.5,34.666666666666664
0.8,Yes,16.224999999999998,1012.5,92.0,21.0
0.2,No,9.6,1028.0,67.5,15.0
0.8,No,20.65,1020.8,55.5,26.666666666666668
0.4,No,12.675,1013.1,60.0,36.666666666666664
0.8,No,11.700000000000001,1032.6999999999998,62.5,23.666666666666668
0.2,Yes,14.7,1009.25,92.0,37.0
0.2,No,10.575,1014.55,70.5,34.666666666666664
0.4,No,13.075,1025.4499999999998,74.5,15.666666666666666
0.2,No,8.825,1025.0,76.0,15.333333333333334
0.6,No,23.85,1000.45,67.0,28.333333333333332
0.6,Yes,11.95,1005.75,61.5,30.666666666666668
0.8,Yes,14.875,1010.85,54.5,36.0
0.2,No,24.275,1016.6500000000001,62.0,19.666666666666668
0.2,Yes,13.525,1010.7,78.0,37.0
0.8,No,12.75,1018.05,58.0,24.666666666666668
0.4,No,18.1,1017.05,76.0,14.666666666666666
0.6,No,13.825,997.25,51.0,26.0
0.2,No,15.0,1019.0,51.0,27.0
0.2,No,15.95,1015.15,64.5,37.666666666666664
0.2,No,12.5,1023.4000000000001,69.5,13.666666666666666
0.8,No,13.85,1003.55,59.5,40.666666666666664
0.6,No,14.475,1015.45,64.0,25.0
0.6,No,18.775,1019.8,77.5,16.666666666666668
0.6,No,17.325,1023.3,49.5,28.333333333333332
0.6,Yes,12.274999999999999,1026.35,83.5,25.333333333333332
1.0,Yes,16.875,999.9,60.0,37.666666666666664
1.0,No,10.175,1019.45,60.5,25.666666666666668
0.8,Yes,12.549999999999999,1006.35,77.5,16.666666666666668
1.0,No,11.4,1015.85,56.0,21.666666666666668
0.4,No,9.875,1026.1,74.0,21.666666666666668
0.4,No,13.1,1005.75,76.5,28.666666666666668
0.2,No,12.275000000000002,1023.15,53.5,28.333333333333332
1.0,Yes,13.5,1005.65,79.0,28.333333333333332
0.2,No,11.875000000000002,1020.2,56.0,34.0
1.0,No,17.65,1020.8,43.0,24.0
0.2,No,11.100000000000001,1027.95,70.0,12.333333333333334
0.8,No,11.525,1019.35,53.5,24.0
0.8,No,7.0249999999999995,1024.7,76.0,11.0
0.2,No,11.45,1025.05,79.0,19.666666666666668
0.2,No,12.174999999999999,1026.15,72.5,25.333333333333332
0.4,No,18.55,1016.55,67.0,17.0
1.0,No,13.850000000000001,1018.3499999999999,60.5,12.333333333333334
0.2,Yes,26.924999999999997,1009.15,62.0,24.666666666666668
0.2,No,27.525000000000002,1018.95,45.5,24.0
0.2,No,23.975,1008.45,74.5,27.333333333333332
0.2,No,14.9,1016.55,58.5,18.666666666666668
1.0,No,27.825000000000003,1009.45,55.5,33.666666666666664
0.4,No,26.674999999999997,1006.7,62.0,21.666666666666668
0.4,No,20.65,1017.6,54.0,26.666666666666668
0.2,No,15.674999999999999,1018.75,61.0,18.333333333333332
0.6,No,9.3,1025.55,66.0,27.666666666666668
0.2,No,18.049999999999997,1027.5,68.0,23.0
1.0,No,8.125,1025.85,81.5,15.333333333333334
0.4,No,16.225,1018.0,68.5,24.666666666666668
0.2,No,21.375,1019.8,68.5,32.0
0.2,No,8.675,1021.55,67.5,23.666666666666668
0.8,No,8.775,1021.8,89.5,16.0
0.2,Yes,15.7,1010.9,65.5,24.0
0.2,Yes,12.325,1004.2,86.5,24.666666666666668
0.6,No,16.85,1009.15,61.0,28.0
0.2,No,14.575,1027.05,72.5,25.0
0.2,No,15.799999999999999,1022.65,73.5,26.0
0.6,No,15.3,1021.5,85.5,28.333333333333332
0.2,Yes,11.975,1005.1500000000001,89.0,29.0
0.2,Yes,13.2,1005.6500000000001,82.5,28.333333333333332
0.2,No,10.774999999999999,1022.8,79.0,18.0
0.2,No,16.6,1022.9000000000001,61.5,26.0
1.0,Yes,8.175,1003.45,96.0,14.333333333333334
0.2,No,17.175,1031.25,43.5,35.0
0.4,No,16.625,1018.2,47.5,29.0
0.2,Yes,14.35,1008.85,62.0,33.666666666666664
0.2,No,10.425,1020.3,71.5,28.0
0.4,Yes,10.6,1023.7,90.0,29.0
0.6,No,16.375,1024.05,44.0,33.0
0.2,No,22.6,1017.0,45.5,32.333333333333336
0.2,No,15.024999999999999,1021.2,59.5,29.666666666666668
1.0,No,17.45,1018.2,70.0,17.333333333333332
0.4,No,10.375,1023.8,80.5,17.0
0.6,No,11.3,1017.0,81.0,26.666666666666668
0.6,No,11.725000000000001,1023.8,67.0,27.666666666666668
0.4,No,16.225,1017.65,84.5,21.0
0.2,No,16.228571428571428,1022.8357142857142,67.5,20.333333333333332
0.6,No,11.0,1022.25,59.5,26.0
0.2,No,19.875,1021.7,60.0,22.333333333333332
0.4,Yes,13.600000000000001,1017.1,85.0,27.0
0.8,Yes,9.275,1005.3,95.0,19.333333333333332
0.2,No,11.325,1030.05,81.5,13.333333333333334
0.2,Yes,9.225,1028.25,96.0,13.333333333333334
1.0,No,13.825,1021.6,74.5,31.0
